cle	doc_id	Cl initiale	Cl finale	label classe finale	Cl regroupée	Verbatim	liste_index_lir	classe_lir	liste_discriminant_lir
3058	1233	3	3	délais trop longs (ERD)	ERD	on est bien accueilli mais je crois qu'ils m'ont raconte un peu n'importe quoi on n'a jamais la meme personne, il faut reexpliquer la meme chose a chaque fois et c'est tres desagreable les delais d'intervention sont trop longs.	accueillir(1),avoir(3),bien(1),chose(1),croire(1),delais(1),desagreable(1),falloir(1),foi|fois(1),importer(1),intervention(1),jamais(1),long(1),meme(2),ne(2),personne(1),peu(1),raconter(1),reexpliquer(1),tres(1),trop(1),être(3)	3	avoir(3),bien(1),chose(1),delais(1),foi|fois(1),intervention(1),jamais(1),long(1),meme(2),ne(2),personne(1),trop(1),être(3),
2768	1142	3	3	délais trop longs (ERD)	ERD	qu'ils fassent mieux a l'avenir et qu'ils nous tiennent au courant des litiges (ils m'ont facture l'intervention du technicien, ont procede a un prelevement alors que je les avais contactes pour leur signaler cette erreur qu'ils avaient d'ailleurs reconnue)je suis tres mecontent, a cent pour cent, on n'a jamais la meme personne quand ils promettent de rappeler, ils ne le font pas.	alors(1),avenir(1),avoir(8),contacter(1),courant(1),d'ailleurs(1),erreur(1),facturer(1),faire(2),intervention(1),jamais(1),litige(1),mecontent(1),meme(1),mieux(1),ne(2),pas(1),personne(1),prelevement(1),procede(1),promettre(1),rappeler(1),reconnue)je(1),signaler(1),suivre|être(1),technicien(1),tenir(1),tres(1)	3	alors(1),avoir(8),facturer(1),faire(2),intervention(1),jamais(1),meme(1),ne(2),pas(1),personne(1),suivre|être(1),technicien(1),
1969	812	3	3	délais trop longs (ERD)	ERD	edf ne se déplace pas lorsque l'on demande une intervention :ct.	:ct(1),demander(1),déplacer(1),edf(1),intervention(1),ne(1),pas(1)	2	edf(1),intervention(1),ne(1),pas(1),
621	266	3	3	délais trop longs (ERD)	ERD	je souhaiterais une amelioration des rendez-vous.	amelioration(1),rendez-vous(1),souhaiter(1)	2	rendez-vous(1),
3190	1274	3	3	délais trop longs (ERD)	ERD	edf manque de reactivite pour les interventions techniques. depuis plus de deux mois, j'attends une intervention pour le raccordement au reseau et je suis toujours en attente malgre mes incessants appels il y a une multiplicite d'interlocuteurs et du coup il faut du temps pour obtenir le bon.	appel(1),attendre(1),attente(1),avoir(1),bon(1),coup(1),edf(1),falloir(1),incessant(1),interlocuteur(1),intervention(2),malgre(1),manquer(1),moi|mois(1),multiplicite(1),obtenir(1),plus(1),raccordement(1),reactivite(1),reseau(1),suivre|être(1),technique(1),temps(1),toujours(1)	2	attente(1),avoir(1),bon(1),edf(1),interlocuteur(1),intervention(2),moi|mois(1),obtenir(1),plus(1),suivre|être(1),temps(1),toujours(1),
407	177	3	3	délais trop longs (ERD)	ERD	c'est mauvais : la qualite relationnelle avec les responsables de edf : quand nous avons besoin d'un service il faut reagir dans les 24h :quand nous sommes arrives dans les nouveaux locaux : nous n'avions aucune possibilite de branchement d'electricite a tel point que nous avons utilise les branchements prives d'un appartement voisin pour ce qui est des delais d'attente pour l'intervention : beaucoup de progres restent a faire.	24h(1),:quand(1),appartement(1),arriver(1),attente(1),avoir(5),beaucoup(1),besoin(1),branchement(2),delais(1),edf(1),electricite(1),faire(1),falloir(1),intervention(1),local(1),mauvais(1),ne(1),nouveau(1),point(1),possibilite(1),priver(1),progres(1),qualite(1),reagir(1),relationnel(1),responsable(1),rester(1),service(1),sommer|être(1),utiliser(1),voisin(1),être(2)	4	attente(1),avoir(5),beaucoup(1),delais(1),edf(1),electricite(1),faire(1),intervention(1),ne(1),nouveau(1),service(1),être(2),
1279	529	3	3	délais trop longs (ERD)	ERD	le délai d'intervention est trop long.	délai(1),intervention(1),long(1),trop(1),être(1)	2	délai(1),intervention(1),long(1),trop(1),être(1),
831	363	3	3	délais trop longs (ERD)	ERD	il a fallu raler pour ne pas payer l'intervention.	avoir(1),falloir(1),intervention(1),ne(1),pas(1),payer|payer(1),raler(1)	4	avoir(1),intervention(1),ne(1),pas(1),payer|payer(1),
2481	1040	3	3	délais trop longs (ERD)	ERD	le technicien qui est passe pour l'intervention technique etait super sympa avec moi.	etait(1),intervention(1),passer(1),super(1),sympa(1),technicien(1),technique(1),être(1)	4	intervention(1),passer(1),technicien(1),être(1),
1546	628	3	3	délais trop longs (ERD)	ERD	surtout a l'occasion du magasin de thonon les bains on a ete tres satisfait de edf quant aux interventions : au niveau du compteur car il a fallu changer l'amperage et la qualite des contacts des personnes qui sont venues etait excellente.	amperage(1),avoir(3),bain(1),changer(1),compteur(1),contact(1),edf(1),etait(1),ete(1),excellent(1),falloir(1),intervention(1),magasin(1),niveau(1),occasion(1),personne(1),qualite(1),satisfaire(1),surtout(1),thonon(1),tres(1),venir(1),être(1)	4	avoir(3),contact(1),edf(1),intervention(1),niveau(1),personne(1),venir(1),être(1),
1163	481	4	3	délais trop longs (ERD)	ERD	lors des rendez-vous, on nous fixe des plages horaires de 2 a 4 heures ce qui fait beaucoup d'attente pour des professionnels le delai de réponse des syndicats d'électricité pour les réponses de devis pour chaque extension d'electrification edf ne transmet pas assez vite les demandes de devis.	assez(1),attente(1),avoir(1),beaucoup(1),delai(1),demande(1),devis(2),edf(1),electrification(1),extension(1),faire(1),fixer(1),heure(1),horaire(1),lors(1),ne(1),pas(1),plage(1),professionnel(1),rendez-vous(1),réponse(2),syndicat(1),transmettre(1),vite(1),électricité(1)	2	attente(1),avoir(1),beaucoup(1),demande(1),edf(1),faire(1),ne(1),pas(1),rendez-vous(1),
606	262		3	délais trop longs (ERD)		les tranches horaires : souvent on a des tranches horaires de 2h ou 4h (pour les releves de compteurs ou retablissement edf : quand on fait reouvrir de nouveaux appartements ou pour des appartements que l'on renove)je voudrais avoir des heures fixes de temps en temps quand il n'y a pas de gardienne ce n'est pas evident car on doit se deplacer et puis attendre des fois 1 ou 2 heures.	2h(1),4h(1),appartement(2),attendre(1),avoir(3),compteur(1),deplacer(1),devoir(1),edf(1),evident(1),faire(1),fixe(1),foi|fois(1),gardien(1),heure(2),horaire(2),ne(2),nouveau(1),pas(2),puis(1),releves(1),renove)je(1),reouvrir(1),retablissement(1),souvent(1),temps(2),tranche(2),vouloir(1),être(1)	2	avoir(3),devoir(1),edf(1),faire(1),foi|fois(1),ne(2),nouveau(1),pas(2),temps(2),être(1),
1331	547	2	4	attente de réponse	attente	j'ai demande un document a edf il y a 3 semaines, j'ai besoin de ce document en urgence et je n'ai toujours rien recu.	avoir(5),besoin(1),demander(1),document(2),edf(1),ne(1),recu(1),rien(1),semaine(1),toujours(1),urgence(1)	1	avoir(5),edf(1),ne(1),rien(1),toujours(1),
2345	979	3	4	attente de réponse	attente	attente trop longue et problème pour avoir le bon correspondant directement.	attente(1),avoir(1),bon(1),correspondant(1),directement(1),longue(1),problème(1),trop(1)	2	attente(1),avoir(1),bon(1),trop(1),
1511	619	3	4	attente de réponse	attente	le traitement des lettres de reclamation par le service consommation est désastreux les délais pour traiter nos demandes sont beaucoup trop longs malgré les courriers qu'ils nous envoient.	beaucoup(1),consommation(1),courrier(1),demande(1),délai(1),désastreux(1),envoyer(1),lettre(1),long(1),reclamation(1),service(1),traitement(1),traiter(1),trop(1),être(2)	4	beaucoup(1),consommation(1),demande(1),délai(1),envoyer(1),long(1),service(1),trop(1),être(2),
1265	527	3	4	attente de réponse	attente	une longue attente au telephone lorsque j'appelle edf.	appeler(1),attente(1),edf(1),longue(1),telephone(1)	2	appeler(1),attente(1),edf(1),telephone(1),
3192	1275	4	4	attente de réponse	attente	trop d'interlocuteurs aucun n'est competent il faut avoir le technicien pour obtenir une reponse.	avoir(2),competent(2),falloir(2),interlocuteur(2),ne(2),obtenir(2),reponse(2),technicien(2),trop(2),être(2)	2	avoir(2),interlocuteur(2),ne(2),obtenir(2),technicien(2),trop(2),être(2),
